Image,longitude,latitude,typology ,stories,Economic_Stratum
70a67460-ddfe-4ff4-894f-46288fdc2d4d,"-75,554112","6,306527",MUR/LWAL/DNO,3,1
c1ef5dbb-b62c-48bf-846d-a0a7cedf76bf,"-75,604509","6,247848",MUR/LWAL/DNO,2,3
927c8f71-6db9-4161-8d77-b3e99268726d,"-75,586823","6,289583",MUR/LWAL/DNO,1,1
178b26ad-7a8e-40db-a27c-5a6ff0796ef5,"-75,567863","6,282166",MUR/LWAL/DNO,2,1
75d1b58f-11a3-4d1d-8c25-d57544a1a5ad,"-75,562574","6,235747",MUR/LWAL/DNO,3,2
2c461839-7724-48f3-a2d5-03cc70e21959,"-75,6032","6,209895",CR/LFINF/DNO,5,1
8a3c989f-dfa8-4bf4-9dc4-cb2ae64b056d,"-75,56","6,22",CR/LFINF/DNO,2,3
db3f6357-07cd-487b-9334-be111693a30f,"-75,557204","6,241234",MUR/LWAL/DNO,3,2
72e1d813-2939-48f7-a586-daba34abac4f,"-75,553871","6,306475",MUR/LWAL/DNO,1,1
4c2a5be7-2cdd-407c-8e81-feea4ca5b12c,"-75,568262","6,24023",MUR/LWAL/DNO,2,3
8c7e5f5f-3741-4815-a6be-1f6ea553aeb9,"-75,607304","6,229574",MUR/LWAL/DNO,2,2
32493afb-f346-458b-9c0d-407ea95932fd,"-75,594598","6,230398",MUR/LWAL/DNO,3,2
e7855449-3f06-4ff7-8b18-ffaab1991016,"-75,559698","6,287849",MUR/LWAL/DNO,3,2
0d188a91-dd97-4520-93f6-7f62df337cad,"-75,556506","6,265261",MUR/LWAL/DNO,4,2
be0d5c60-02d8-4eb2-86c0-024c75c9f73f,"-75,551699","6,237054",MUR/LWAL/DNO,2,2
3322fcd2-8f62-4a9a-8f28-721be25898f6,"-75,56481166","6,243830406",MUR/LWAL/DNO,2,2
c76d10c3-7b03-484d-b9a9-95d1ed827db9,"-75,55648458","6,245135615",MUR/LWAL/DNO,3,2
3b0981f9-fb20-4ac4-8955-c49138d8ce1b,"-75,55","6,21",CR/LFINF/DUC,20,3
e8c23579-80c5-492e-98f6-34f94677c9b8,"-75,59257","6,19796",MUR/LWAL/DNO,2,1
90ed4e71-4abc-43b0-98fa-4032c2daefb7,"-75,581164","6,241492",CR/LFINF/DUC,9,3
7aad1d25-769f-49ef-91b5-18d7acae0926,"-75,556326","6,265707",CR/LFINF/DNO,4,2
4119839d-0b4f-47ba-a71a-a557adcdd811,"-75,59371","6,231009",CR/LFINF/DUC,4,2
bb5dcdd5-2fbd-4cff-a752-6ce758e80dce,"-75,559186","6,24534",CR/LFINF/DNO,5,2
1b8e4d78-a371-4bde-8721-58c82ef256d7,"-75,56369781","6,242811984",CR/LFINF/DNO,5,2
65ec5a63-3766-4599-88c8-192fccaf03f7,"-75,587499","6,206638",MUR/LWAL/DNO,3,2
00c04186-b840-4bbd-b809-0a317aebbb6f,"-75,598797","6,233694",CR/LFINF/DNO,2,2
0246519a-09de-468c-bbb1-f4e83b4d0154,"-75,57","6,19",CR/LDUAL/DUC,14,3
20a4070a-fa2d-4803-8038-9b96b65f5ea0,"-75,597138","6,226131",MUR/LWAL/DNO,3,2
0e0a4586-38da-4902-9178-de681944bf28,"-75,598079","6,23226",CR/LFINF/DNO,4,2
53d0b46a-2faa-4a52-aa93-09f6e498014b,"-75,605804","6,25521",MUR/LWAL/DNO,2,2
c729a0dd-ba21-4c58-8ce7-c4a4da68bd82,"-75,57","6,21",CR/LFINF/DNO,2,3
ab348909-70f7-41c7-bb19-c48f7fae6222,"-75,552652","6,237404",MUR/LWAL/DNO,3,2
6e663fb7-6672-4a5d-b71e-3d621426d238,"-75,593008","6,232355",CR/LFINF/DNO,3,3
673581a0-8463-4a8f-9dc3-e0c05a2f4c67,"-75,5926","6,232375",MUR/LWAL/DNO,3,3
8a14b40f-87bc-463c-a3b8-3d9e2d224a9b,"-75,566743","6,203092",CR/LDUAL/DUC,14,3
c41e29c7-af24-4ea1-84fb-a44be3b65295,"-75,565554","6,238653",MUR/LWAL/DNO,2,1
25454add-ab6d-4784-8861-cf2ee9979cd0,"-75,587484","6,251371",CR/LFINF/DNO,3,2
27a13775-57d6-42cc-87be-98a8af10a65b,"-75,551753","6,278436",MUR/LWAL/DNO,3,1
dd3d5c46-e7af-4851-818b-9e847446d755,"-75,557853","6,242893",MUR/LWAL/DNO,3,2
2aa8bbc5-1f00-45c8-9b59-d5035792526b,"-75,602262","6,270487",CR/LWAL/DUC,17,2
53de0506-fbfc-44f4-845a-61b4a1b08650,"-75,585344","6,24627",MCF/LWAL/DNO,2,2
523d81eb-1980-4d8d-8666-285cb8ab346f,"-75,607376","6,253852",CR/LFINF/DNO,4,2
c88eac9e-492b-4a6a-821a-ff6c44f4eb60,"-75,55465932","6,242913042",MUR/LWAL/DNO,5,2
db115c73-7462-4c3e-b17b-d062d4eee341,"-75,604531","6,261113",MUR/LWAL/DNO,3,2
d05bf0cc-269e-44f7-81ad-8c5739677c52,"-75,603294","6,210894",MUR/LWAL/DNO,2,1
0a58aa1e-55b4-4e9c-a217-60d2526962ac,"-75,57205","6,183797",CR/LFINF/DNO,2,3
86872f77-6334-4648-a1b8-596bc866d65a,"-75,554838","6,274206",MUR/LWAL/DNO,2,2
a57a178f-e7ab-4d87-b690-1b5dc9adf18c,"-75,58","6,2",MUR/LWAL/DNO,2,3
5a8a8d45-f6b3-481e-aeab-e1f94729133f,"-75,56603","6,296675",MUR/LWAL/DNO,2,1
10288039-c6f7-4243-b5e9-3084a3abe3ff,"-75,596734","6,256512",CR/LFINF/DUC,9,3
913a4ec6-017d-4a76-b838-527f1c07f75d,"-75,577184","6,278671",MUR/LWAL/DNO,2,2
dc376077-e000-4d31-8484-8f80d49e0c8a,"-75,605793","6,283303",MR/LWAL/DNO,2,1
8c72fedd-5995-4209-90fe-61f3f4ce59f0,"-75,559795","6,285509",CR/LFINF/DNO,3,2
00fdc0f0-4c6f-4960-8d3c-13540f4b35ca,"-75,56","6,18",CR/LFINF/DUC,36,3
5a61dd20-3134-4a3f-86b1-b6a87b433707,"-75,56","6,19",CR/LFINF/DUC,3,3
488a763c-2083-4af2-abc6-a1348e5a2c19,"-75,558217","6,246027",CR/LFINF/DNO,3,2
c53b6484-ab2d-40b6-827b-66b0c4546cea,"-75,599443","6,247779",MUR/LWAL/DNO,2,2
ad5974ae-1c83-4729-886e-30f13d16473d,"-75,56644","6,239505",MUR/LWAL/DNO,4,1
22d24c07-5e7a-42cc-b8e6-03530d8bcee5,"-75,55824","6,29368",MUR/LWAL/DNO,3,1
43943d2a-5376-4b1b-9e52-f17972a4a087,"-75,598636","6,230367",MUR/LWAL/DNO,1,2
4da080d5-37a0-4fa3-9b7a-6d9636b85ce8,"-75,617595","6,254606",MUR/LWAL/DNO,3,1
bc848132-844f-451a-b2b9-77e796de563c,"-75,605911","6,242245",MUR/LWAL/DNO,2,3
64414d7c-79a9-4d26-bf35-6dde88b08e45,"-75,553464","6,243469",MUR/LWAL/DNO,1,2
2b9e0b2f-c3a1-4d35-971e-3f17f526c961,"-75,602691","6,234992",CR/LFINF/DNO,5,3
7b7e2621-498a-4b7b-9a05-b952bce60e31,"-75,574052","6,290463",MUR/LWAL/DNO,2,2
c74ea4c7-70c8-4589-b720-827afdfa24df,"-75,56","6,19",CR/LFINF/DUC,13,3
decdbd03-bf74-47d7-80a8-d54b08eb8f33,"-75,545749","6,244169",MUR/LWAL/DNO,2,1
5fd4c1d3-4bc0-4862-8a7f-44cf16c024c3,"-75,566062","6,209888",CR/LFINF/DNO,2,2
718e959d-9176-4c1f-a6e4-70ff66eccf5d,"-75,60466","6,258098",MUR/LWAL/DNO,3,2
859a903e-be7c-4d02-9946-928384ae08c1,"-75,5520482","6,241170062",MCF/LWAL/DUC,3,2
01142e05-a8f6-4f9e-8935-9304022551fc,"-75,551069","6,264915",MUR/LWAL/DNO,3,1
1b219c9f-664f-478e-bc74-a02bea105870,"-75,565577","6,298",MUR/LWAL/DNO,3,1
d19df071-733b-442a-a590-911237e058d4,"-75,56184","6,311187",MUR/LWAL/DNO,3,2
8c606a42-b889-4062-8b54-446d1998739d,"-75,568215","6,260638",CR/LFINF/DNO,4,2
414074e4-50ec-4b15-870c-cf4eb59af3fd,"-75,552529","6,236339",MUR/LWAL/DNO,2,2
79ea0a7e-15e0-4d3a-9e91-ac7f88f8da1c,"-75,592511","6,221514",CR/LFINF/DNO,2,2
57d88ccd-070f-47bb-a14b-dd3ff73c4e06,"-75,57146","6,21423",MUR/LWAL/DNO,3,2
51c83eb6-c67b-47af-8556-b776d8d90453,"-75,553908","6,281754",MUR/LWAL/DNO,2,2
a18c6b30-5e4a-465e-81a9-bfa914cc919b,"-75,603275","6,24649",CR/LFINF/DNO,4,3
efea2fb2-6bda-4223-9a73-d9c64081667e,"-75,57596","6,277389",MUR/LWAL/DNO,3,2
46cd5f8b-1953-4754-8a4f-63f711d52fbb,"-75,542705","6,237081",MUR/LWAL/DNO,1,1
a59ac6eb-3620-4ef6-942c-8471c0c31000,"-75,598858","6,231896",MCF/LWAL/DNO,3,2
39dd0013-fc12-4311-8674-a1960303cd8b,"-75,592298","6,226256",MUR/LWAL/DNO,3,2
b524de3a-0907-4834-b874-6b7876045b6d,"-75,562428","6,276122",MUR/LWAL/DNO,3,1
17464d66-88f5-4f8f-8328-a328756e25d0,"-75,58244797","6,201914346",MUR/LWAL/DNO,2,2
7055d287-2ce8-4ae5-a7d1-eb7c555c9342,"-75,59288","6,23065",MUR/LWAL/DNO,1,2
b4662039-8965-4692-b202-74058e6d8ee5,"-75,594359","6,23503",MUR/LWAL/DNO,3,2
8f3f6807-45fc-4219-bbeb-665d517428e9,"-75,592183","6,233629",MUR/LWAL/DNO,2,3
fc863e40-601c-4ad8-b4d5-eb1f37acf6de,"-75,597616","6,21715",CR/LFINF/DUC,10,2
c9887b48-dc80-42fb-86dd-2b90a66d9b91,"-75,5709154","6,259925685",CR/LWAL/DUC,21,2
1a580b02-30e7-4d37-9325-c4fd2fda3083,"-75,592206","6,2307",CR/LFINF/DNO,5,2
d10cec89-ef13-4efc-9f7a-842cd00285ac,"-75,56","6,19",MUR/LWAL/DNO,2,3
9c50ff28-a6bd-47a4-8b19-aca143e8818f,"-75,602065","6,225533",CR/LFINF/DNO,2,2
b4bfa299-7c64-46d3-9b90-0d71d061141d,"-75,554325","6,278165",MUR/LWAL/DNO,3,2
8a850578-1b14-442f-8a58-87756c2cbed1,"-75,556583","6,260468",MUR/LWAL/DNO,2,2
6a785323-a56c-4f91-8cad-99063f7232dd,"-75,586819","6,233352",MUR/LWAL/DNO,2,2
3307f0de-cc47-4940-8e4d-b8600577e2f3,"-75,57","6,19",CR/LFINF/DUC,14,3
8cd943fd-b9de-4c7d-8d58-b20326e045d1,"-75,605846","6,255141",MUR/LWAL/DNO,3,2
02be4ecf-af13-4363-8971-423ff7d6e0b7,"-75,591956","6,232143",CR/LFINF/DUC,7,3
a8f7843b-a0a7-452a-8d31-b27eda8fd7d7,"-75,554016","6,240087",CR/LFINF/DNO,5,2
d1f6e827-af85-4b63-823c-00f73c76bf56,"-75,548496","6,274014",MUR/LWAL/DNO,2,1
6a3df7dc-dbab-41b9-a479-820e6423bbdb,"-75,593758","6,253717",MUR/LWAL/DNO,2,3
b779e805-9e92-49d1-b00a-62a4d6dbc6a0,"-75,561699","6,233049",CR/LFINF/DNO,2,2
de04a649-d1f7-46bf-b004-218b8e497335,"-75,61487","6,258242",MUR/LWAL/DNO,3,2
a9633012-ad3b-41c4-916a-386319636660,"-75,581623","6,19265",MUR/LWAL/DNO,2,3
e6173690-8645-444b-8547-f02497a4a866,"-75,616079","6,275914",MUR/LWAL/DNO,2,1
b013b8cb-d056-47f9-852e-236d9da71441,"-75,598435","6,260083",CR/LFINF/DNO,2,3
437c4534-9ec5-470a-89d4-e44ef4dbe50f,"-75,591388","6,234042",CR/LFINF/DNO,3,3
5075148d-5690-489d-a5aa-cb6d7fad6158,"-75,56189774","6,262002521",MUR/LWAL/DNO,1,2
63fc608e-9b8b-42d1-aa0d-9a4447c82856,"-75,553351","6,268727",MUR/LWAL/DNO,2,2
a1fd74ec-0148-4459-baa3-7bf84f28d6e6,"-75,561604","6,311314",MUR/LWAL/DNO,2,2
ae222e26-40d4-45c6-b7ff-fec4daf6a148,"-75,600278","6,256145",CR/LFINF/DUC,9,2
853f2973-fa58-43fe-bb4a-d0ca98392d9f,"-75,594069","6,266177",CR/LFINF/DNO,5,3
1c993064-0f04-4080-a3e3-080a5a07cccc,"-75,590232","6,251043",MUR/LWAL/DNO,2,2
da1a5324-472b-4c5d-9907-a91e7fb6c3c4,"-75,615267","6,258828",MUR/LWAL/DNO,2,2
b0417754-8d34-46d5-a064-e89f3ec2550f,"-75,586421","6,252372",MUR/LWAL/DNO,2,2
6caf5a65-6078-4879-8bd3-c69d82a94bf3,"-75,609396","6,254101",MUR/LWAL/DNO,3,2
ae0279e5-8122-4750-86aa-8992139bd4d6,"-75,605005","6,231708",MUR/LWAL/DNO,3,2
e44ed3a4-3463-4aac-b4a6-3686ef897cfa,"-75,564456","6,305419",MUR/LWAL/DNO,3,2
39ab39c1-742a-4991-a1c7-9c3a676d0875,"-75,596565","6,232007",MUR/LWAL/DNO,3,2
f7d29c7f-ea7a-4ef4-8ff7-32ca3ea8f453,"-75,606668","6,253838",CR/LFINF/DNO,2,2
af46ba9d-4093-49f6-8805-5cf8a39ccd74,"-75,56","6,18",MUR/LWAL/DNO,1,3
dcb6c9b3-852c-4a93-a372-a0479a8f0c0b,"-75,544469","6,288762",MUR/LWAL/DNO,2,1
186e903b-d76c-4450-9f40-75bab33e883a,"-75,584148","6,214312",MUR/LWAL/DNO,2,2
8c1d8638-b518-47ba-bb1d-3738e5574941,"-75,567182","6,206404",CR/LFINF/DUC,16,3
7954ebe0-150b-475f-ba27-21d949213a1a,"-75,574865","6,186554",CR/LFINF/DNO,2,3
11641ba6-82db-4638-931e-593eb4f47beb,"-75,585658","6,211856",MUR/LWAL/DNO,4,2
ee73a035-f948-4021-91f2-4ebb71f33465,"-75,599852","6,251098",CR/LFINF/DNO,4,2
e7f05beb-e8ab-4fe4-80b4-18d79e907fa6,"-75,55203","6,26905",MUR/LWAL/DNO,3,2
984495f8-7b50-448a-8fb7-93c0346ba99f,"-75,609387","6,259285",CR/LFINF/DUC,4,2
c86437b3-938c-4ab1-8879-8441f69b7869,"-75,559294","6,288383",MUR/LWAL/DNO,2,2
4d9dc95a-581a-4e4b-b618-a6382a606802,"-75,57","6,22",CR/LFINF/DNO,5,3
06f7753a-ddf3-491e-bf98-bfb11d999243,"-75,550548","6,238874",MUR/LWAL/DNO,3,2
93bb5e79-bd59-481c-8ada-f2c6f1215338,"-75,589229","6,263951",CR/LWAL/DUC,20,3
40688987-7834-4461-9d54-0c0d46abeffa,"-75,598332","6,219107",CR/LFINF/DNO,4,2
f062cc5f-aeab-46c4-a697-5a49af99fee8,"-75,598359","6,264611",CR/LFINF/DUC,6,3
4089c306-17ca-4b12-bba8-b805d48aa710,"-75,55628407","6,244617967",MUR/LWAL/DNO,3,2
0700f2ae-054f-41fc-aa7e-2da3eb853d4a,"-75,603037","6,255002",MUR/LWAL/DNO,2,2
e60ad2dc-8e76-47d1-9c6b-7b629a4d581d,"-75,591721","6,228136",CR/LFINF/DNO,4,2
4e569ce6-aac5-4cf0-8a17-d63567a368a6,"-75,592538","6,227828",MUR/LWAL/DNO,2,2
4395ddd1-7534-47a8-85d7-82825c2f876e,"-75,605978","6,242675",CR/LFINF/DNO,3,3
e5f03545-af0b-493a-afc6-3819582251e7,"-75,59265","6,244544",MR/LWAL/DNO,2,2
df6e0f75-e2f7-4136-a21e-487309d511ce,"-75,586125","6,225741",MUR/LWAL/DNO,2,2
6fba7994-af17-4e11-8a68-9cea041cc705,"-75,559258","6,273232",MUR/LWAL/DNO,3,2
b74f026a-0905-477d-b562-f3aee3c19f15,"-75,603735","6,272578",CR/LWAL/DUC,8,1
0ec6b276-680c-48a8-9d0e-87cacf6c7e32,"-75,565094","6,238999",MUR/LWAL/DNO,4,1
b59b002a-b871-4891-9f87-41fc79bb4e15,"-75,606697","6,256563",MUR/LWAL/DNO,2,2
c9a02b90-a8a8-461d-9797-4b46d939310b,"-75,604112","6,258235",MUR/LWAL/DNO,2,2
049a6675-9ff7-4ffa-a920-ec50f8ea60dd,"-75,551239","6,274789",MUR/LWAL/DNO,3,2
c74bacfb-e43c-401b-b779-71b03e20a0ff,"-75,601598","6,211791",MCF/LWAL/DUC,2,1
0408351f-557c-4999-9551-113ea528d53d,"-75,610229","6,250831",MUR/LWAL/DNO,1,2
2e3f90ae-82f6-4872-8881-9cc2d92d80e4,"-75,559846","6,25252",CR/LFINF/DUC,18,2
52a19c49-aa11-4472-b2e4-90bc4f18c738,"-75,567311","6,242164",MR/LWAL/DNO,7,1
7272ce0c-8836-4c5e-b731-89d6a7e16a26,"-75,597762","6,243485",CR/LFINF/DNO,6,3
720a1435-45ba-485a-b98a-343dc338a41d,"-75,56831","6,240108",MUR/LWAL/DNO,1,3
299b9523-f480-4ec0-afba-7618408f6f5c,"-75,588695","6,208188",MUR/LWAL/DNO,2,2
95338abf-32c9-4c15-9009-02613fcd7c48,"-75,561737","6,228112",MCF/LWAL/DNO,4,1
7afbe9a1-bf6a-43bb-9251-afef93d73b53,"-75,582291","6,22254",MUR/LWAL/DNO,3,2
83f7ed34-b93a-4473-a25b-6910facaad86,"-75,577006","6,188879",CR/LFINF/DNO,2,3
06bdca78-eb6d-40a1-b92f-0c8d4d87b63a,"-75,592078","6,259757",MUR/LWAL/DNO,2,3
afab26a7-af9f-4e30-a846-0233f5b8fe8f,"-75,59667","6,256777",MUR/LWAL/DNO,2,3
f85e4198-5248-4f3f-be4b-0c6cb1e6c009,"-75,603896","6,252046",MUR/LWAL/DNO,3,2
c8c852cc-390e-4aed-a637-636b75b57695,"-75,562651","6,276409",MUR/LWAL/DNO,2,1
083eb359-4b52-48ce-845d-0aa7d5759f57,"-75,557125","6,285423",MUR/LWAL/DNO,3,2
62ea2598-7d3a-4ad2-80d7-44c8eb17229c,"-75,602753","6,224814",MUR/LWAL/DNO,3,2
fc6a1d50-2048-4fab-b291-d07a003f592d,"-75,562335","6,275154",MUR/LWAL/DNO,4,1
08f7672a-6bc3-4da9-947e-4da75a3bf1c5,"-75,56333116","6,262842081",MUR/LWAL/DNO,2,2
910fd8fc-dacd-460b-af71-e278e96a7941,"-75,553655","6,282215",MUR/LWAL/DNO,4,2
4002717a-f023-4622-83e8-54aa7e2648e9,"-75,582824","6,257991",MUR/LWAL/DNO,2,2
7c212f13-0e89-4ed1-b848-d895420e887c,"-75,565621","6,284171",MUR/LWAL/DNO,2,1
151ed247-32df-41e6-889f-4229ae2739d5,"-75,590427","6,20188",MUR/LWAL/DNO,2,1
224b8e0e-172a-4454-b892-186ef75af5c8,"-75,58","6,19",CR/LFINF/DUC,7,3
f9af1b0e-e55e-46ac-b8a8-ff31c7d855b2,"-75,593945","6,230414",MUR/LWAL/DNO,3,2
a8f4105c-581d-473c-a8d7-c920932e3bdc,"-75,56674","6,295237",MUR/LWAL/DNO,2,2
ab7c4cf8-af42-4c45-b790-a45be7fc58a8,"-75,613519","6,233193",MUR/LWAL/DNO,3,1
ba0cf671-a9e8-41b9-bc72-e95c78a97528,"-75,567056","6,226783",CR/LFINF/DNO,3,3
3e151b5d-1bf3-4554-9db1-8757ad08ce27,"-75,574181","6,291888",MUR/LWAL/DNO,3,2
a238c403-c7e3-4b37-9691-389f76d704c0,"-75,56332377","6,262910371",MUR/LWAL/DNO,2,2
885fb9d2-de48-4486-b429-1412ded756d2,"-75,597463","6,245903",MUR/LWAL/DNO,1,3
16734561-6f9a-4e59-91a7-055af6a331f7,"-75,552767","6,246315",MUR/LWAL/DNO,2,2
e3218fea-65bc-4054-bf95-5cee8d486d72,"-75,551403","6,237764",MUR/LWAL/DNO,2,2
3639572c-10ca-41ca-893f-e79b1a76a86c,"-75,560757","6,234079",MUR/LWAL/DNO,3,2
1c2fb26a-f156-4f73-9a20-c54f4cff566d,"-75,56229272","6,261847483",MUR/LWAL/DNO,2,2
d03d6468-8463-4a2b-81dd-e439c1b2b3b9,"-75,596303","6,254406",MUR/LWAL/DNO,2,3
f4d079c3-1368-4c41-b95b-3f9eef5dca46,"-75,597458","6,225673",MUR/LWAL/DNO,3,2
c6b12be0-0409-4ba4-b323-3cd8d33691e3,"-75,603201","6,224371",MUR/LWAL/DNO,2,2
d27afb0e-b581-4191-ab4f-c29a71803322,"-75,560169","6,228791",MCF/LWAL/DNO,3,1
d9f66679-bb50-45aa-846b-0da6b9c6abbd,"-75,602523","6,237463",CR/LFINF/DNO,6,2
25de63eb-d665-4e0c-babf-66da4a5e08ba,"-75,620754","6,254425",CR/LFINF/DNO,5,1
1b852d23-5a05-4cc7-a590-fcb91e549caf,"-75,565901","6,284305",CR/LWAL/DUC,6,1
176739eb-84e5-4ba4-ab09-d233aea74bdb,"-75,592715","6,221367",MUR/LWAL/DNO,2,2
3dafcb28-4ebe-4910-acaa-cfe3d20939fa,"-75,581423","6,241076",CR/LFINF/DUC,7,3
ba2f71f2-265c-472f-bdf5-a949c2424d20,"-75,55190413","6,241092381",MUR/LWAL/DNO,3,2
f26ab4c0-5055-4a33-bbba-5d7c7259d38a,"-75,600508","6,235344",MUR/LWAL/DNO,2,2
dfcfb46b-044f-430c-bd90-4c8cb65f7c6c,"-75,60045","6,255763",CR/LFINF/DNO,5,2
f7d91869-5da2-4e86-aadc-1a847618cb75,"-75,551384","6,270799",MUR/LWAL/DNO,2,2
79205ec7-8640-4059-a344-aca9475673dd,"-75,571872","6,179919",CR/LFINF/DNO,3,3
2380c28e-fd9a-4be6-a8a1-358f1655de72,"-75,58","6,2",MUR/LWAL/DNO,2,3
9a585d21-4157-4f78-9d08-ce9e2159576c,"-75,585359","6,226508",MUR/LWAL/DNO,2,2
a117bc36-141f-43fd-aa17-3ef8946ac93a,"-75,56776","6,237785",MUR/LWAL/DNO,2,3
b70930f9-8f02-40b1-8e4d-edc216593e8f,"-75,605836","6,240224",MUR/LWAL/DNO,1,3
5d3d6791-36f0-44c1-acf7-c76b01ed8858,"-75,556055","6,28212",MUR/LWAL/DNO,3,2
96390483-a7b8-42bd-a6eb-47229a6bf04b,"-75,572921","6,294171",MUR/LWAL/DNO,3,2
d8450b74-3a34-4084-b164-e05a145a4470,"-75,565513","6,296189",MUR/LWAL/DNO,4,1
b8c7c0be-d4e8-466e-b65c-bb24de369f78,"-75,55135","6,23786",MR/LWAL/DNO,2,2
0c527f2b-8587-42c3-aec7-ed7712009873,"-75,584464","6,237877",CR/LFINF/DNO,3,2
b4f499f6-b727-4a0a-bdfd-5870464244bd,"-75,55418483","6,263373894",CR/LFINF/DNO,2,2
be200979-ce84-4709-9dff-e061c15e1e5d,"-75,613968","6,257528",MUR/LWAL/DNO,2,2
14b6ab12-9173-4a26-81f9-bde56ab033d9,"-75,595811","6,249364",CR/LFINF/DNO,4,2
4db7ba56-9898-43af-a96c-80bf2dac293e,"-75,584582","6,226704",CR/LFINF/DNO,2,2
33d5f5db-3179-47ea-be56-0358b791ed0f,"-75,549874","6,23736",MUR/LWAL/DNO,3,2
a19791e1-6690-49cd-bc73-7b498b369d1c,"-75,582128","6,223476",MUR/LWAL/DNO,3,2
4366eef1-253f-4f3a-a1ab-336564d6fe79,"-75,602573","6,25162",CR/LFINF/DUC,5,2
22f41b09-7efc-4417-a2d7-748f06c86e1f,"-75,597611","6,24342",CR/LFINF/DUC,11,3
0420f8be-b175-4856-85d8-9e9f29b5092c,"-75,601997","6,262919",MUR/LWAL/DNO,3,3
1661365a-8248-487e-881e-9797ee647233,"-75,605114","6,25836",MUR/LWAL/DNO,2,2
fbb80ffa-c1c1-48bc-b051-92e4c9661fff,"-75,561206","6,228384",MUR/LWAL/DNO,4,1
edee5a32-deb6-4d65-bcce-680877885831,"-75,591514","6,227162",CR/LFINF/DNO,4,2
894fdb08-9b6c-4b76-a46a-176035606fdd,"-75,607745","6,239651",CR/LFINF/DNO,5,3
a8c69bd0-4716-45e9-a2e3-e2baf7d6b5a3,"-75,58","6,2",CR/LFINF/DNO,2,3
4db72f94-440d-49d7-a4ad-24d4cc975ffb,"-75,565655","6,298098",MUR/LWAL/DNO,4,1
6a1386bc-a422-4765-9daf-53ee51f715e4,"-75,613805","6,243978",MCF/LWAL/DUC,1,3
634a7db9-9c7d-4583-ac2a-0d8f46465f95,"-75,59274","6,253081",MUR/LWAL/DNO,2,3
581e5f74-d5ed-4850-8e8c-b75b9df2ae43,"-75,592111","6,259688",MUR/LWAL/DNO,3,3
70732b4c-dfa6-4c09-ba1d-63cad01af1c9,"-75,549653","6,276622",MUR/LWAL/DNO,2,1
0933c001-e6db-4aec-9459-823ef58c587d,"-75,605201","6,246749",MUR/LWAL/DNO,3,3
9076c3f3-2b95-4543-907b-3e8d5d0418d7,"-75,56434","6,20604",CR/LFINF/DNO,2,3
87d79058-0dd8-41e7-b091-14dfb4f65644,"-75,582103","6,189382",CR/LFINF/DNO,5,3
936f6422-04d2-4245-8e26-0c61520bb4f6,"-75,553384","6,239039",MUR/LWAL/DNO,3,2
b686e3be-a80e-4769-9a23-900001c39d80,"-75,586416","6,251508",CR/LFINF/DNO,5,2
fc1114fe-a081-4e35-ab27-1148318fd1a4,"-75,611885","6,245496",CR/LFINF/DNO,3,3
bf76bd4d-ace4-4c27-8693-b79a00a770e8,"-75,599472","6,2477",CR/LFINF/DNO,3,2
4d654cbc-3c67-42ee-9be4-13bbeb134b23,"-75,58892034","6,276492348",MR/LWAL/DNO,2,2
8401299f-100f-45ef-a2af-4295b32a2d37,"-75,55419042","6,263317146",MUR/LWAL/DNO,1,2
d6d3a500-3258-4cd2-853f-13e192bd4cc2,"-75,592372","6,244809",MUR/LWAL/DNO,2,2
1ce9efbc-025e-4da1-9d76-fb496c067f05,"-75,574442","6,291063",MUR/LWAL/DNO,3,2
5723674d-2242-4942-9bdf-c338e7370052,"-75,583715","6,255742",MUR/LWAL/DNO,2,3
d3d74c78-92c9-43f9-9d70-2eaca6b8dade,"-75,58","6,19",MUR/LWAL/DNO,2,3
7bd87d86-939c-4a24-b2c4-d1dac305eb6d,"-75,595513","6,22833",MUR/LWAL/DNO,3,2
ea92aaaa-8ab2-4f2c-918b-3054cb7ec0c3,"-75,562296","6,275512",MUR/LWAL/DNO,3,1
224a5faa-226a-416d-967e-7d9cc7976e3f,"-75,57","6,18",CR/LFINF/DUC,11,3
136b50eb-197f-45c6-bba2-85719979badf,"-75,57","6,19",CR/LFINF/DUC,16,3
1ed5b84a-6c69-4b76-96a1-7e0f00105ea4,"-75,609004","6,248666",MUR/LWAL/DNO,2,2
87ba6ab7-99a3-4af1-a450-d003ddf2bf04,"-75,56114","6,284858",MUR/LWAL/DNO,4,2
7c3c70cd-9b63-47c1-9bf4-bbf4aee4fb37,"-75,557144","6,285351",MUR/LWAL/DNO,1,2
c91e5315-5760-4ebb-bcb4-f9cf2e0256cb,"-75,604901","6,247062",MUR/LWAL/DNO,4,3
20c7aa33-64fe-48cc-be31-df71ccf3d0fa,"-75,559782","6,286084",MUR/LWAL/DNO,3,2
76a2ea54-987c-4b64-bcd4-dd52d0c187c5,"-75,59847","6,225929",CR/LFINF/DNO,4,2
6abb4935-402d-4c2f-bb22-1fbc2668baeb,"-75,593654","6,217513",CR/LFINF/DNO,5,2
36b238c8-ca25-4fd1-b787-415d4734a792,"-75,593272","6,232714",MR/LWAL/DNO,2,3
aed9fbf5-834e-4850-9287-46862868de0a,"-75,542778","6,229672",MUR/LWAL/DNO,3,1
